,subtype,bedroomCount,netHabitableSurface,fireplaceExists,terraceSurface,hasTerrace,hasGarden,gardenSurface,hasSwimmingPool,price,type,postalCode,locality,kitchen,condition,facadeCount,isFurnished
218,MANSION,6.0,266.0,False,,True,,,False,299000.0,HOUSE,5660,Sedan (France),INSTALLED,,,
219,HOUSE,2.0,188.0,False,16.0,True,True,,False,274000.0,HOUSE,3870,Heers,INSTALLED,TO_RENOVATE,,
220,HOUSE,3.0,150.0,False,,,True,,False,265000.0,HOUSE,3870,Heers,INSTALLED,TO_RENOVATE,,
221,HOUSE,4.0,148.0,False,,,,,False,299000.0,HOUSE,9000,Gent,,AS_NEW,,
222,HOUSE,2.0,86.0,False,,True,True,,False,130000.0,HOUSE,8647,Lo-Reninge,SEMI_EQUIPPED,TO_BE_DONE_UP,,
223,HOUSE,4.0,239.0,False,,,True,,False,199000.0,HOUSE,8640,Woesten,,TO_RENOVATE,,
224,HOUSE,3.0,169.0,False,,,True,,False,430000.0,HOUSE,9690,Kluisbergen,INSTALLED,,,
225,HOUSE,3.0,206.0,False,25.0,True,True,,False,425000.0,HOUSE,9660,Brakel,INSTALLED,AS_NEW,,
226,HOUSE,4.0,,False,,,,,False,362957.0,HOUSE,9700,Mater,INSTALLED,AS_NEW,4.0,
227,HOUSE,3.0,,False,10.0,True,,,False,627977.0,HOUSE,9840,De Pinte,INSTALLED,AS_NEW,4.0,
228,VILLA,4.0,293.0,True,,,True,5575.0,False,810000.0,HOUSE,9250,Waasmunster,INSTALLED,GOOD,4.0,
229,HOUSE,3.0,200.0,False,,,True,264.0,False,520000.0,HOUSE,9200,Dendermonde,INSTALLED,AS_NEW,2.0,
230,VILLA,2.0,150.0,False,,True,True,,False,985000.0,HOUSE,8300,Knokke-Heist,,TO_RENOVATE,,
231,HOUSE,2.0,108.0,False,,,,,False,159000.0,HOUSE,9300,Aalst,,,,
232,HOUSE,1.0,88.0,False,18.0,True,True,,False,285000.0,HOUSE,9000,Gent,,,,
233,HOUSE,1.0,88.0,False,18.0,True,True,,False,285000.0,HOUSE,9052,Zwijnaarde,,,,
234,HOUSE,2.0,140.0,False,,,,,False,235000.0,HOUSE,1570,Galmaarden,,,4.0,
235,COUNTRY_COTTAGE,4.0,255.0,True,,,True,1142.0,False,295000.0,HOUSE,1570,Galmaarden,INSTALLED,TO_RENOVATE,4.0,
236,VILLA,4.0,188.0,False,,,True,,False,435000.0,HOUSE,1570,Galmaarden,INSTALLED,GOOD,4.0,
237,HOUSE,4.0,252.0,False,,True,,,False,448000.0,HOUSE,8500,Kortrijk,INSTALLED,GOOD,4.0,
238,VILLA,3.0,,False,,,True,592.0,False,300000.0,HOUSE,5004,Bouge,NOT_INSTALLED,TO_RENOVATE,,
239,COUNTRY_COTTAGE,12.0,637.0,False,,,True,,False,850000.0,HOUSE,7890,Ellezelles,,AS_NEW,4.0,
240,HOUSE,4.0,,False,,True,,,False,439000.0,HOUSE,9240,Zele,,AS_NEW,,
241,HOUSE,3.0,,False,,True,True,,False,349000.0,HOUSE,9240,Zele,,AS_NEW,,
242,HOUSE,4.0,200.0,False,,,True,,False,260000.0,HOUSE,2470,Retie,,TO_BE_DONE_UP,,
243,HOUSE,3.0,226.0,False,20.0,True,,,False,259000.0,HOUSE,8400,Oostende,SEMI_EQUIPPED,TO_BE_DONE_UP,2.0,
244,HOUSE,3.0,159.0,False,,,True,,False,385000.0,HOUSE,3590,Diepenbeek,HYPER_EQUIPPED,AS_NEW,4.0,
245,BUNGALOW,2.0,85.0,False,19.0,True,,,False,298000.0,HOUSE,3040,Ottenburg,INSTALLED,TO_BE_DONE_UP,4.0,
246,HOUSE,3.0,180.0,False,,True,True,,False,320000.0,HOUSE,8400,Oostende,,,,
247,HOUSE,2.0,97.0,False,,True,,,,135000.0,HOUSE,4800,Ensival,,TO_BE_DONE_UP,2.0,
248,HOUSE,4.0,181.0,False,,,True,,False,250000.0,HOUSE,8500,Kortrijk,,TO_RENOVATE,,
249,MANSION,3.0,250.0,False,,,,,False,445000.0,HOUSE,9500,Moerbeke,HYPER_EQUIPPED,,,
250,HOUSE,4.0,250.0,False,,,,,False,249000.0,HOUSE,3520,Zonhoven,INSTALLED,,4.0,
251,HOUSE,3.0,230.0,False,,,,,False,255000.0,HOUSE,3580,Beringen,INSTALLED,GOOD,3.0,
252,HOUSE,4.0,156.0,False,,,True,,False,399000.0,HOUSE,3550,Heusden-Zolder,INSTALLED,,4.0,
253,HOUSE,4.0,,False,,,,,False,365000.0,HOUSE,8310,Sint-Kruis,,TO_RENOVATE,,
254,HOUSE,3.0,179.0,False,,True,,,False,310000.0,HOUSE,9120,Beveren,,AS_NEW,,
255,HOUSE,4.0,,False,,,,,False,235000.0,HOUSE,8400,Oostende,INSTALLED,TO_BE_DONE_UP,2.0,
256,HOUSE,3.0,150.0,False,,,,,False,185000.0,HOUSE,8400,Oostende,INSTALLED,AS_NEW,2.0,
257,HOUSE,4.0,236.0,False,10.0,True,True,46.0,False,300000.0,HOUSE,9300,Aalst,,GOOD,2.0,
258,HOUSE,4.0,100.0,False,,,,,False,210000.0,HOUSE,6860,Libin (Villance),,TO_BE_DONE_UP,4.0,
259,HOUSE,3.0,131.0,False,,,,,False,369000.0,HOUSE,8210,Zedelgem,INSTALLED,GOOD,2.0,
260,HOUSE,3.0,139.0,False,,True,,,False,265000.0,HOUSE,3570,Alken,,GOOD,3.0,
261,VILLA,3.0,156.0,False,,,,,False,469000.0,HOUSE,9770,Kruishoutem,,GOOD,4.0,
262,HOUSE,1.0,113.0,False,,,,,False,225000.0,HOUSE,1500,halle,,GOOD,3.0,
263,MANSION,5.0,365.0,False,,,,,False,449000.0,HOUSE,3545,Halen,,,2.0,
264,HOUSE,2.0,110.0,False,23.0,True,True,32.0,,195000.0,HOUSE,7140,Morlanwelz,,AS_NEW,2.0,
265,TOWN_HOUSE,3.0,,False,,,True,20.0,False,325000.0,HOUSE,1930,Zaventem,SEMI_EQUIPPED,TO_BE_DONE_UP,2.0,
266,HOUSE,3.0,,False,,,True,65.0,False,234000.0,HOUSE,4400,Flémalle,INSTALLED,GOOD,3.0,
267,HOUSE,3.0,172.0,True,,True,True,,,275000.0,HOUSE,2200,Herentals,SEMI_EQUIPPED,GOOD,4.0,
268,HOUSE,7.0,,False,,,,,,310000.0,HOUSE,2450,Meerhout,SEMI_EQUIPPED,TO_RENOVATE,3.0,
269,HOUSE,2.0,170.0,False,,,True,,,369000.0,HOUSE,2380,Ravels,SEMI_EQUIPPED,GOOD,4.0,
270,HOUSE,3.0,210.0,False,,True,True,,,429000.0,HOUSE,2460,LICHTAART,INSTALLED,GOOD,3.0,
271,HOUSE,3.0,246.0,False,,,True,,,399000.0,HOUSE,2460,Kasterlee,INSTALLED,GOOD,4.0,
272,VILLA,4.0,220.0,True,40.0,True,True,1100.0,False,365000.0,HOUSE,5020,Flawinne,INSTALLED,GOOD,4.0,
273,HOUSE_GROUP,,,False,,,,,,,HOUSE_GROUP,5001,Belgrade,,,,
274,APARTMENT_BLOCK,13.0,575.0,False,,,True,,,1400000.0,HOUSE,2500,Lier,,GOOD,3.0,
275,HOUSE,2.0,121.0,False,,,,,,279000.0,HOUSE,2500,Lier,SEMI_EQUIPPED,GOOD,2.0,
276,VILLA,3.0,257.0,True,32.0,True,,,False,720000.0,HOUSE,2382,Ravels,,AS_NEW,4.0,
277,HOUSE,3.0,82.0,False,15.0,True,True,59.0,False,99000.0,HOUSE,6240,Farciennes,NOT_INSTALLED,,2.0,
278,HOUSE,4.0,174.0,False,,,True,40.0,False,124000.0,HOUSE,4100,Seraing,,TO_BE_DONE_UP,2.0,
279,VILLA,4.0,200.0,False,,,,,,355000.0,HOUSE,7070,Gottignies,,,4.0,
280,VILLA,4.0,200.0,False,,,,,,375000.0,HOUSE,7070,Gottignies,,,4.0,
281,HOUSE,5.0,170.0,False,,,,,False,350000.0,HOUSE,3590,Diepenbeek,,GOOD,3.0,
282,HOUSE,3.0,134.0,False,29.0,True,True,656.0,,269000.0,HOUSE,4500,Huy,INSTALLED,,4.0,
283,HOUSE,3.0,134.0,False,29.0,True,True,601.0,,269000.0,HOUSE,4500,Huy,INSTALLED,,4.0,
284,APARTMENT_BLOCK,5.0,350.0,False,,,,,,245000.0,HOUSE,8792,Desselgem,SEMI_EQUIPPED,TO_RENOVATE,2.0,
285,MIXED_USE_BUILDING,5.0,350.0,False,,,,,,245000.0,HOUSE,8792,Desselgem,SEMI_EQUIPPED,TO_RENOVATE,2.0,
286,HOUSE,5.0,350.0,False,,,,,,245000.0,HOUSE,8792,Desselgem,SEMI_EQUIPPED,TO_RENOVATE,2.0,
287,HOUSE,3.0,180.0,False,,True,True,,,249000.0,HOUSE,3590,Diepenbeek,INSTALLED,TO_BE_DONE_UP,3.0,
288,HOUSE,0.0,140.0,False,,,,,False,125000.0,HOUSE,1080,Molenbeek-Saint-Jean,,TO_RENOVATE,2.0,
289,HOUSE,4.0,170.0,False,51.0,True,True,1825.0,,449000.0,HOUSE,1860,Meise,SEMI_EQUIPPED,AS_NEW,4.0,
290,MIXED_USE_BUILDING,7.0,295.0,False,,,,,,695000.0,HOUSE,2610,Wilrijk,,,,
291,HOUSE,1.0,80.0,False,15.0,True,,,,295000.0,HOUSE,1325,LONGUEVILLE,INSTALLED,,4.0,
292,HOUSE,1.0,75.0,False,,,,,,75000.0,HOUSE,9600,Ronse,NOT_INSTALLED,TO_RENOVATE,2.0,
293,HOUSE,3.0,165.0,False,18.0,True,True,500.0,,375000.0,HOUSE,5100,Jambes,SEMI_EQUIPPED,TO_BE_DONE_UP,4.0,
294,HOUSE,3.0,285.0,False,,,True,,,435000.0,HOUSE,1390,Grez-Doiceau,,TO_RENOVATE,4.0,
295,HOUSE,2.0,175.0,False,,,,,,125000.0,HOUSE,9600,Ronse,NOT_INSTALLED,TO_RENOVATE,2.0,
296,HOUSE,4.0,228.0,False,,,True,,,1050000.0,HOUSE,1325,Chaumont-Gistoux,,,4.0,
297,HOUSE,3.0,120.0,False,40.0,True,True,1000.0,,150000.0,HOUSE,5002,Namur Saint-Servais,,TO_RENOVATE,3.0,
298,HOUSE,3.0,120.0,False,40.0,True,True,1000.0,,150000.0,HOUSE,5002,Namur Saint-Servais,,TO_RENOVATE,3.0,
299,APARTMENT_BLOCK,3.0,240.0,False,,True,,,,299000.0,HOUSE,5030,Gembloux,,,3.0,
300,APARTMENT_BLOCK,3.0,240.0,False,,True,,,,299000.0,HOUSE,5030,Gembloux,,,3.0,
301,VILLA,3.0,160.0,False,33.0,True,,,,430000.0,HOUSE,1350,NODUWEZ,HYPER_EQUIPPED,,4.0,
302,HOUSE,3.0,285.0,False,,,True,,,435000.0,HOUSE,1325,Chaumont-Gistoux,,TO_RENOVATE,4.0,
303,HOUSE,4.0,230.0,True,,,True,2431.0,,375000.0,HOUSE,5100,DAVE,INSTALLED,TO_RENOVATE,4.0,
304,HOUSE_GROUP,,,False,,,,,,,HOUSE_GROUP,5001,Belgrade,,,,
305,EXCEPTIONAL_PROPERTY,4.0,650.0,False,,,True,,False,1195000.0,HOUSE,9000,Gent,INSTALLED,GOOD,2.0,
306,HOUSE,3.0,196.0,True,20.0,True,True,95.0,True,435000.0,HOUSE,2850,Boom,SEMI_EQUIPPED,,2.0,
307,HOUSE,3.0,171.0,False,39.0,True,True,267.0,,379000.0,HOUSE,9120,Beveren-Waas,INSTALLED,GOOD,3.0,
308,HOUSE,3.0,161.0,False,,,True,,,469000.0,HOUSE,9240,Zele,SEMI_EQUIPPED,TO_RENOVATE,4.0,
309,HOUSE,4.0,167.0,False,,,True,,,295000.0,HOUSE,2610,Wilrijk,SEMI_EQUIPPED,TO_RENOVATE,2.0,
310,APARTMENT_BLOCK,9.0,,False,,,,,,295000.0,HOUSE,7500,Tournai,,TO_RENOVATE,,
311,HOUSE,2.0,183.0,False,,,True,150.0,False,395000.0,HOUSE,3020,Herent,INSTALLED,,3.0,
312,HOUSE,3.0,139.0,False,,,True,274.0,,261687.0,HOUSE,3640,Kinrooi,,,3.0,
313,HOUSE,2.0,129.0,False,,,True,77.0,,239000.0,HOUSE,9120,BEVEREN,HYPER_EQUIPPED,AS_NEW,2.0,
314,HOUSE,4.0,170.0,False,,,True,100.0,False,349000.0,HOUSE,2070,Zwijndrecht,INSTALLED,GOOD,2.0,
315,HOUSE,5.0,185.0,False,7.0,True,,,,570000.0,HOUSE,1050,Ixelles,INSTALLED,TO_BE_DONE_UP,,
316,HOUSE,4.0,,False,,True,True,,,235000.0,HOUSE,4041,Vottem,SEMI_EQUIPPED,TO_BE_DONE_UP,,
317,HOUSE,6.0,216.0,False,,,,,,299000.0,HOUSE,2020,Antwerp,SEMI_EQUIPPED,GOOD,3.0,
318,HOUSE,4.0,,False,,,,,,229000.0,HOUSE,9100,SINT-NIKLAAS,SEMI_EQUIPPED,TO_RENOVATE,2.0,
319,HOUSE,1.0,120.0,False,8.0,True,,,False,219000.0,HOUSE,9160,Lokeren,INSTALLED,GOOD,2.0,
320,HOUSE,3.0,,False,,True,True,,False,340000.0,HOUSE,8900,Ieper,INSTALLED,GOOD,3.0,
321,HOUSE,2.0,,False,,,,,False,490000.0,HOUSE,9000,Gent,,GOOD,2.0,
322,VILLA,6.0,234.0,False,,,True,,False,699000.0,HOUSE,9080,Lochristi,,GOOD,4.0,
323,HOUSE,4.0,162.0,True,,,True,,False,309000.0,HOUSE,2880,Bornem,,,3.0,
324,HOUSE,2.0,,False,,,,,False,87000.0,HOUSE,8870,Izegem,,TO_BE_DONE_UP,2.0,
325,HOUSE,3.0,100.0,False,,,,,False,449000.0,HOUSE,8430,Middelkerke,INSTALLED,,3.0,
326,HOUSE,2.0,171.0,False,,True,True,,False,295000.0,HOUSE,8520,Kuurne,,GOOD,3.0,
327,HOUSE,2.0,,False,,,True,,False,385000.0,HOUSE,8501,Heule,,GOOD,4.0,
328,HOUSE,3.0,248.0,False,,,True,,False,289000.0,HOUSE,8501,Heule,,GOOD,2.0,
329,HOUSE,3.0,,False,38.0,True,True,1013.0,False,498000.0,HOUSE,3320,Hoegaarden,,,4.0,
330,HOUSE,2.0,127.0,False,,,True,528.0,False,265000.0,HOUSE,3211,Lubbeek,INSTALLED,GOOD,4.0,
331,HOUSE,3.0,140.0,False,21.0,True,True,21.0,False,295000.0,HOUSE,9050,Gent,,,2.0,
332,HOUSE,3.0,120.0,False,,,True,,False,215000.0,HOUSE,3140,Keerbergen,INSTALLED,GOOD,3.0,
333,HOUSE,3.0,144.0,False,,,True,,False,340000.0,HOUSE,8870,Izegem,,GOOD,4.0,
334,VILLA,4.0,,True,,True,True,,,545000.0,HOUSE,8800,Roeselare,INSTALLED,GOOD,4.0,
335,HOUSE,3.0,280.0,False,,,True,,False,445000.0,HOUSE,9060,Zelzate,INSTALLED,GOOD,,
336,HOUSE,5.0,,False,,,,,False,187500.0,HOUSE,8500,Kortrijk,INSTALLED,GOOD,,
337,HOUSE,3.0,140.0,False,,,True,25.0,False,235000.0,HOUSE,8560,Wevelgem,,GOOD,2.0,
338,HOUSE,4.0,,False,,,,,False,330000.0,HOUSE,8800,Roeselare,,,,
339,HOUSE,4.0,,False,,,,,False,330000.0,HOUSE,8800,Roeselare,,,,
340,HOUSE,4.0,,False,,,,,False,330000.0,HOUSE,8830,Hooglede,,,,
341,HOUSE,0.0,250.0,False,,,,,False,675000.0,HOUSE,1700,Dilbeek,,,,
342,TOWN_HOUSE,3.0,200.0,False,,True,,,False,369000.0,HOUSE,8340,Lapscheure,,GOOD,2.0,
343,HOUSE,3.0,,False,,,,,False,214940.0,HOUSE,8930,Menen,,GOOD,3.0,
344,HOUSE,3.0,,False,,,,,False,211850.0,HOUSE,8930,Menen,,GOOD,,
345,HOUSE,3.0,,False,,,,,False,229400.0,HOUSE,8930,Menen,INSTALLED,GOOD,,
346,HOUSE,0.0,198.0,False,,,,,False,603870.0,HOUSE,9000,Gent,,,,
347,HOUSE,3.0,171.0,False,19.0,True,,,False,420500.0,HOUSE,1800,Vilvoorde,,,3.0,
348,HOUSE,3.0,175.0,False,19.0,True,,,False,434350.0,HOUSE,1800,Vilvoorde,,,3.0,
349,HOUSE,3.0,183.0,False,19.0,True,,,False,400000.0,HOUSE,1800,Vilvoorde,,,2.0,
350,HOUSE,3.0,185.0,False,30.0,True,True,1500.0,,449000.0,HOUSE,6900,Marche-en-Famenne,SEMI_EQUIPPED,GOOD,4.0,
351,HOUSE,3.0,160.0,False,30.0,True,True,96.0,False,263000.0,HOUSE,1755,Gooik,,,2.0,
352,HOUSE,3.0,,False,30.0,True,True,300.0,False,199000.0,HOUSE,7110,La Louvière,NOT_INSTALLED,TO_RENOVATE,4.0,
353,VILLA,6.0,300.0,True,40.0,True,True,15000.0,,850000.0,HOUSE,1315,OPPREBAIS,INSTALLED,GOOD,4.0,
354,HOUSE,3.0,110.0,False,,,True,380.0,,349000.0,HOUSE,2040,ZANDVLIET,INSTALLED,GOOD,4.0,
355,HOUSE,2.0,60.0,False,,True,True,,,218000.0,HOUSE,8670,Koksijde,INSTALLED,,3.0,
356,HOUSE,4.0,230.0,True,,,True,3000.0,,650000.0,HOUSE,2930,Brasschaat,INSTALLED,TO_BE_DONE_UP,4.0,
357,HOUSE,3.0,100.0,False,,True,True,,,263000.0,HOUSE,8670,Koksijde,INSTALLED,,3.0,
358,HOUSE,8.0,,True,48.0,True,True,2800.0,False,649000.0,HOUSE,6941,Durbuy,HYPER_EQUIPPED,JUST_RENOVATED,4.0,
359,HOUSE,4.0,390.0,False,32.0,True,True,,,499000.0,HOUSE,3380,BUNSBEEK,INSTALLED,GOOD,4.0,
360,HOUSE,3.0,270.0,False,22.0,True,True,,,375000.0,HOUSE,3380,Glabbeek,INSTALLED,GOOD,4.0,
361,HOUSE,7.0,,False,,,,,,329000.0,HOUSE,7501,Orcq,,,3.0,
362,HOUSE,4.0,172.0,False,,,True,37.0,,610000.0,HOUSE,2018,Antwerp,SEMI_EQUIPPED,GOOD,,
363,MANSION,4.0,172.0,False,,,True,37.0,,610000.0,HOUSE,2018,Antwerp,SEMI_EQUIPPED,GOOD,,
364,EXCEPTIONAL_PROPERTY,4.0,172.0,False,,,True,37.0,,610000.0,HOUSE,2018,Antwerp,SEMI_EQUIPPED,GOOD,,
365,HOUSE_GROUP,,,False,,,,,,,HOUSE_GROUP,2050,Antwerp,,,,
366,HOUSE,3.0,150.0,False,40.0,True,True,1800.0,True,389000.0,HOUSE,4920,Aywaille,HYPER_EQUIPPED,AS_NEW,4.0,
367,HOUSE,2.0,100.0,False,,,True,20.0,False,235000.0,HOUSE,2170,Antwerpen,INSTALLED,AS_NEW,2.0,
368,VILLA,4.0,208.0,False,,,True,,,594500.0,HOUSE,8340,SIJSELE,NOT_INSTALLED,,4.0,
369,HOUSE,4.0,208.0,False,,,True,,,594500.0,HOUSE,8340,SIJSELE,NOT_INSTALLED,,4.0,
370,HOUSE,2.0,195.0,False,1.0,True,True,1.0,False,279000.0,HOUSE,3350,Linter,HYPER_EQUIPPED,TO_BE_DONE_UP,4.0,
371,APARTMENT_BLOCK,7.0,,False,,,,,,750000.0,HOUSE,1050,Ixelles,NOT_INSTALLED,,2.0,
372,HOUSE,6.0,,False,,,,,,650000.0,HOUSE,1050,Ixelles,SEMI_EQUIPPED,GOOD,,
373,HOUSE,5.0,,False,,,,,,469000.0,HOUSE,2150,Borsbeek,,,,
374,HOUSE,3.0,,True,,,,,,144900.0,HOUSE,9500,Geraardsbergen,INSTALLED,TO_BE_DONE_UP,2.0,
375,HOUSE,5.0,242.0,False,43.0,True,True,211.0,False,299000.0,HOUSE,8800,Roeselare,INSTALLED,TO_BE_DONE_UP,2.0,
376,MIXED_USE_BUILDING,3.0,184.0,False,6.0,True,True,100.0,False,220000.0,HOUSE,7080,Frameries,,,3.0,
377,VILLA,3.0,185.0,True,40.0,True,True,650.0,False,525000.0,HOUSE,1860,Meise,,TO_BE_DONE_UP,4.0,
378,HOUSE_GROUP,,,False,,,,,,,HOUSE_GROUP,9170,Meerdonk,,,,
379,HOUSE,5.0,326.0,False,20.0,True,True,,,545000.0,HOUSE,4877,Olne,SEMI_EQUIPPED,GOOD,4.0,
380,HOUSE,3.0,148.0,False,12.0,True,True,400.0,False,310000.0,HOUSE,1420,Braine-l'Alleud,INSTALLED,JUST_RENOVATED,3.0,
381,HOUSE,3.0,161.0,False,,,,,False,285000.0,HOUSE,4130,Esneux,,AS_NEW,3.0,
382,TOWN_HOUSE,2.0,,False,,True,,,,175000.0,HOUSE,7062,Naast,SEMI_EQUIPPED,TO_BE_DONE_UP,2.0,
383,MIXED_USE_BUILDING,3.0,,False,,True,True,,,520000.0,HOUSE,2250,Olen,INSTALLED,GOOD,4.0,
384,HOUSE,3.0,185.0,False,,True,True,,,269000.0,HOUSE,2260,Westerlo,SEMI_EQUIPPED,TO_BE_DONE_UP,3.0,
385,HOUSE,3.0,180.0,False,,,True,,,425000.0,HOUSE,2275,Lille,SEMI_EQUIPPED,TO_RENOVATE,4.0,
386,HOUSE,3.0,,False,,True,True,,,520000.0,HOUSE,2250,Olen,INSTALLED,GOOD,4.0,
387,HOUSE,3.0,143.0,False,,True,True,,,299000.0,HOUSE,2310,Rijkevorsel,SEMI_EQUIPPED,GOOD,4.0,
388,HOUSE,2.0,,False,,True,,,,150000.0,HOUSE,7181,Familleureux,,TO_BE_DONE_UP,2.0,
389,HOUSE,4.0,,False,,,,,,260000.0,HOUSE,7522,Marquain,INSTALLED,,4.0,
390,HOUSE,3.0,205.0,False,,,,,,289000.0,HOUSE,4600,Lixhe,INSTALLED,,3.0,
391,MANSION,3.0,181.0,False,50.0,True,True,270.0,False,255000.0,HOUSE,9600,Ronse,INSTALLED,TO_RENOVATE,4.0,
392,HOUSE,2.0,112.0,False,,,,,False,250000.0,HOUSE,8000,Brugge,,GOOD,4.0,
393,HOUSE,0.0,976.0,False,,,,,,250000.0,HOUSE,5660,Pesche,,,4.0,
394,HOUSE,0.0,976.0,False,,,,,,315000.0,HOUSE,5660,Pesche,,,4.0,
395,COUNTRY_COTTAGE,4.0,150.0,False,45.0,True,,,,225000.0,HOUSE,5651,Tarcienne,INSTALLED,,3.0,
396,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,5600,Philippeville,,,,
397,HOUSE,4.0,,False,,,True,400.0,False,250000.0,HOUSE,7090,Braine-le-Comte,NOT_INSTALLED,TO_RENOVATE,3.0,
398,HOUSE,3.0,300.0,False,,True,,,False,438000.0,HOUSE,8780,Oostrozebeke,,GOOD,4.0,
399,HOUSE,3.0,150.0,False,,,True,,False,209000.0,HOUSE,8660,De Panne,INSTALLED,TO_RENOVATE,,
400,FARMHOUSE,4.0,209.0,False,,,True,1000.0,False,320000.0,HOUSE,7100,Trivières,INSTALLED,JUST_RENOVATED,4.0,
401,APARTMENT_BLOCK,0.0,,False,,,,,False,185000.0,HOUSE,7500,Tournai,,GOOD,2.0,
402,MIXED_USE_BUILDING,5.0,422.0,False,,True,,,,300000.0,HOUSE,2070,Zwijndrecht,INSTALLED,,3.0,
403,HOUSE,3.0,139.0,False,,,,,,70000.0,HOUSE,4850,Montzen,,TO_RENOVATE,3.0,
404,HOUSE,3.0,,False,,,,,,260000.0,HOUSE,2275,Gierle,,,,
405,HOUSE,3.0,,False,,,,,,100000.0,HOUSE,1495,Mellery,,TO_RENOVATE,2.0,
406,HOUSE,5.0,,False,,True,,,,225000.0,HOUSE,3730,Hoeselt,INSTALLED,,3.0,
407,HOUSE,2.0,,False,,,,,,70000.0,HOUSE,7390,Quaregnon,INSTALLED,,3.0,
408,VILLA,1.0,,False,,,,,,225000.0,HOUSE,7951,Tongre-notre-Dame,,,,
409,HOUSE,3.0,226.0,False,,True,,,,225000.0,HOUSE,7940,Brugelette,INSTALLED,GOOD,3.0,
410,HOUSE,3.0,,False,,,,,,199000.0,HOUSE,8930,Rekkem,,,,
411,VILLA,2.0,135.0,False,,True,,,,215000.0,HOUSE,7011,Ghlin,INSTALLED,GOOD,4.0,
412,HOUSE,2.0,,False,,,,,,165000.0,HOUSE,7618,Taintignies,,,4.0,
413,HOUSE,2.0,,False,,,,,,70000.0,HOUSE,7110,Maurage,,TO_RENOVATE,2.0,
414,APARTMENT_BLOCK,5.0,237.0,False,,,,,,505000.0,HOUSE,3200,Aarschot,,GOOD,3.0,
415,HOUSE,7.0,800.0,True,,True,,,,2750000.0,HOUSE,1380,LASNE/WATERLOO,,AS_NEW,4.0,
416,HOUSE,4.0,,False,,True,,,,235000.0,HOUSE,9050,Gentbrugge,,,2.0,
417,APARTMENT_BLOCK,4.0,135.0,False,,,,,,390000.0,HOUSE,1030,Schaerbeek,,TO_BE_DONE_UP,2.0,
418,VILLA,5.0,475.0,True,204.0,True,,,,1950000.0,HOUSE,1380,LASNE-CHAPELLE-SAINT-LAMBERT,,AS_NEW,4.0,
419,HOUSE,3.0,,False,,,,,,40000.0,HOUSE,7600,Péruwelz,,TO_RENOVATE,2.0,
420,VILLA,3.0,,False,,,,,,320000.0,HOUSE,9472,Iddergem,,,,
421,HOUSE,3.0,145.0,True,,True,True,,,387000.0,HOUSE,2550,Kontich,INSTALLED,GOOD,3.0,
422,HOUSE,3.0,209.0,False,,True,,,,150000.0,HOUSE,4420,Saint-Nicolas,INSTALLED,GOOD,2.0,
423,VILLA,4.0,,True,,True,True,,,459000.0,HOUSE,8433,Sint-Pieters-Kapelle,INSTALLED,,,
424,MANSION,3.0,128.0,False,5.0,True,,,False,375000.0,HOUSE,1030,Schaerbeek,USA_SEMI_EQUIPPED,GOOD,2.0,
425,MIXED_USE_BUILDING,5.0,270.0,False,2.0,True,,,False,510000.0,HOUSE,1070,Anderlecht,,GOOD,2.0,
426,HOUSE,1.0,65.0,False,,,,,False,159000.0,HOUSE,7730,Estaimpuis,INSTALLED,GOOD,4.0,
427,MANSION,3.0,,False,,,True,20.0,False,425000.0,HOUSE,2020,Antwerpen,INSTALLED,,2.0,
428,COUNTRY_COTTAGE,4.0,204.0,False,30.0,True,True,500.0,,475000.0,HOUSE,4802,Heusy,INSTALLED,,3.0,
429,HOUSE,3.0,100.0,False,,,,,,175000.0,HOUSE,4800,Ensival,NOT_INSTALLED,,2.0,
430,VILLA,3.0,155.0,False,,,True,400.0,False,449000.0,HOUSE,8434,Westende,INSTALLED,AS_NEW,4.0,
431,HOUSE,1.0,73.0,False,8.0,True,,,False,300000.0,HOUSE,2320,Hoogstraten,INSTALLED,AS_NEW,4.0,
432,VILLA,5.0,390.0,True,65.0,True,True,700.0,True,895000.0,HOUSE,1300,Wavre,HYPER_EQUIPPED,AS_NEW,4.0,
433,HOUSE,3.0,165.0,True,12.0,True,True,,,375000.0,HOUSE,9470,Denderleeuw,HYPER_EQUIPPED,GOOD,2.0,
434,MIXED_USE_BUILDING,3.0,165.0,True,12.0,True,True,,,375000.0,HOUSE,9470,Denderleeuw,HYPER_EQUIPPED,GOOD,2.0,
435,HOUSE_GROUP,,,False,,,,,,,HOUSE_GROUP,8750,Zwevezele,,,,
436,APARTMENT_BLOCK,4.0,173.0,False,8.0,True,True,70.0,,645000.0,HOUSE,1300,Wavre,NOT_INSTALLED,GOOD,,
437,HOUSE,3.0,175.0,True,18.0,True,,,False,445000.0,HOUSE,7181,Feluy,,TO_BE_DONE_UP,4.0,
438,APARTMENT_BLOCK,7.0,456.0,False,,,True,82.0,,940000.0,HOUSE,1180,Uccle,INSTALLED,,2.0,
439,HOUSE,5.0,323.0,False,,True,,,False,1490000.0,HOUSE,1180,Uccle,,AS_NEW,2.0,
440,APARTMENT_BLOCK,0.0,340.0,False,,,,,False,895000.0,HOUSE,1060,Saint-Gilles,,,,
